,Facebook Id,text,label
63010,274577061337,From the mouths of babies to the old folks of NRA mukifunyi...kale scratch your heads even more!!! UGANDANS WAKE UP!!,
63014,1486116641609917,"I love this sports bra! I got the matching leggings and I get compliments all the time on the set. The mesh is a really cute addition. It has padded cups which provides security in regards to support and appearance. I got the mauve color and the one problem is that is shows sweat, a lot. I was sweating like crazy in cycle class and you could see a huge ring of underboob sweat and even armpit sweat rings. If you're concerned about that, I'd recommend trying another color. Still love it though!",
63058,1486116641609917,Holly yeah! Awesome!,
63061,1486116641609917,"Join my friends & I as we debate through what we all face when it comes to Relationships, Love & Sex. Click the link below & don't forget to SUBSCRIBE! ",
63070,1486116641609917,http://ugandadecides.com/aspirant.php?profile=543,
63083,1486116641609917,DrT Amale live...,
63087,105583497196,Keep business records for tax deductions #MonitorUpdates,
63088,105583497196,Use little resources to start business #MonitorUpdates,
63092,1486116641609917,Foreign Affairs Ministry to evacuate more stranded Ghanaians abroad,
63094,1486116641609917,"omg .. you dont say Watch the end ...Wow ... Look ... omg Oklahoma Highway Patrol Performed Pit On Pursuit Vehicle, But Watch What Happens - Chase Police #amazingvideos",
63113,105583497196,Why you need to use cloud computing #MonitorUpdates,
63134,129941485127407,This Secondary School Headmaster Is Now Making Chapatis To Survive As Schools Remain Closed,
63136,274577061337,"NRA are ok to hold public rallies BUT the opposition is arrested, beated, tear gassed, tortured, imprisoned and killed.... Ohooo NRM, Ugandans will never forgive you... UGANDANS WAKE UP!!!",
63149,105583497196,"After new cities fanfares, let us get down to work #MonitorUpdates",
63166,754222691318709,Watch 'Justice' by VJ Hd on UGWATCH.COM,
63171,105583497196,A look at Dr Aceng’s orientation week in politics #MonitorUpdates,
63178,129941485127407,https://www.facebook.com/112596877172475/posts/124674045964758/?app=fbl,
63184,105583497196,Forms of business entities in Uganda #MonitorUpdates,
63188,274577061337,"#Museveni directs Ministry of Education to compile all the exemplary Ugandan sports performers since 1954 Museveni : Being a footballer myself, I used to avidly follow, not only the news about football in East Africa, but I would follow up all the .....read more.... http://newz.ug/museveni-directs-ministry-of-education-to-compile-all-the-exemplary-ugandan-sports-performers-since-1954/",
63189,1486116641609917,T,
63194,1486116641609917,https://www.facebook.com/KyeeyoHustlersMedia/videos/287232935953050/?sfnsn=mo,
63200,129941485127407,Y,
63203,274577061337,What a joke?,
63218,105583497196,Handing over the reins of a family business #MonitorUpdates,
63230,274577061337,"#Covid19: #Schools could safely reopen once the virus had been suppressed -WHO The new coronavirus pandemic raging around the globe will worsen if countries fail to adhere to strict healthcare precautions, the World Health Organization has warned..... http://newz.ug/covid-19-schools-could-safely-reopen-once-the-virus-had-been-suppressed-who/",
63245,1486116641609917,Pay Back Time! Tina Fierce Gangs Up With Robin Kisti To Expose Ashaming Facts About Sheilla Gashumba’s Gash Lounge TV Show [SCREENSHOTS] ,
63246,169252986456497,Ekitongole kye mizannyo n’okwewumuzaamu mu bwakabaka bwa Buganda kitandise enteeseganya n’ekibiina ekifuga omuzannyo gw’ebikonde mu ggwanga nekigendererwa eky’okukwasiza awamu kawefube ow’okuddabuulura omuzannyo gw’ebikonde mu Buganda #NTVNews,
63247,169252986456497,Enteeseganya z'okwegatta mu kalulu ka 2021 z'olegedde okuzibuwala oluvanyuma lw'ebibiina ebivuganya gavumenti okufaanana nga ebitandise okulemererwa okukkaanya okukolera awamu #NTVNews,
63249,1486116641609917,https://youtu.be/iTUxEBxlyG8,
63251,129941485127407,Pay Back Time! Tina Fierce Gangs Up With Robin Kisti To Expose Ashaming Facts About Sheilla Gashumba’s Gash Lounge TV Show [SCREENSHOTS] ,
63265,105583497196,Local Content Bill to promote import substitution - PSFU #MonitorUpdates,
63267,169252986456497,Sipiika wa Palamenti Rebecca Kadaga ayise minisita w’ebyobulamu Dr Jane Ruth Aceng ne minisita omubeezi owa Kampala Benny Namugwanya benyonyoleko kubigambibwa nti baamenya ebiragiro ebyatekebwawo okutangira ekirwadde ki COVID-19 #NTVNews,
63271,169252986456497,Gavt etandise okwebuuza ku kampeyini z’oku TV ne leediyo #NTVNews,
63280,169252986456497,"Akeedi 48 za kuggulwawo, waliwo obukwakkulizo #NTVNews",
63292,274577061337,Save more money for the coming fees structure,
63298,1486116641609917,"Number of contestants Picking ""People Power"" Nomination Papers Surges https://entebbepost.com/number-of-contestants-picking-people-power-nomination-papers",
63301,1486116641609917,"Number of contestants Picking ""People Power"" Nomination Papers Surges",
63303,1486116641609917,Eeh.....😆😆🤣🤣🙌🙌 “I Don’t Talk To Ugly Women!” – Zari Hassan Goes Bare Knuckles Against Full Figure ,
63304,105583497196,Mass Communication graduate lands hefty pay in home kitchen #MonitorUpdates,
63305,1486116641609917,https://www.monitor.co.ug/OpEd/Commentary/Complacency-Covid19-fight/689364-5592824-ubrrvt/index.html,
63310,129941485127407,Eeh.....😆😆🤣🤣🙌🙌 “I Don’t Talk To Ugly Women!” – Zari Hassan Goes Bare Knuckles Against Full Figure ,
63315,129941485127407,Telikuzikiza,
63323,169252986456497,Live Wire Ku Spark TV,
63349,274577061337,I don’t want to over stay in power! Former LoP Winnie Kiiza quits elective politics,
63370,105583497196,Survey: More families can’t meet daily needs after lockdown #MonitorUpdates,
63372,1486116641609917,Uganda's first Parliament,
63386,274577061337,Ugandans are cowards,
63393,274577061337,"Ayaa Bass...🔥🔥 Fifi Da Queen Launches Attack On Health Minister Jane Ruth Aceng, Vows To Drag Her To Court ",
63397,105583497196,"Support teachers, farmers in lockdown #MonitorUpdates",
63402,274577061337,"HEALTHOPINION Despite denial, US govt continues to support Uganda through different agencies even in Covid-19 period﻿ Guest Writer GUEST WRITER 3 WEEKS AGO White House - United States of America. Courtesy photo. https://bit.ly/corona-TND By James William Mugeni USA—26, June 2020: President Museveni in your recent address you assured us that Uganda has managed to survive in the Covid-19 period without external support. You told us that Uganda has everything that makes white’s laugh at us why we are in a predicament and wonder what is wrong with us. You said we were enslaved 600 years ago, and it is time for you to remove us from slavery. You mocked whites who were part of the audience to a thunderous clapping from those who listened to you. President, we are enslaved to the extent that the audience you address allows to be misinformed, which is another form of slavery and self-denial. Just for this Covid-19 period government of Uganda has depended heavily on US government for almost all sectors. Below are extracts from the US-Embassy as posted on their Facebook page showing the amount of money that the US-Embassy has given to Uganda during the Covid -19. President your distorted narrative of the help US government gives to Uganda cannot go without challenge especially for some of us who have worked with the US government within Uganda as Centers for Disease Control (CDC). Uganda does not almost subscribe to WHO but heavily to CDC. For Covid-19, the Uganda Virus Research Institute (UVRI) which is our Government of Uganda research institution has revealed that it has not received any Covid-19 related fundings from government and was forced to divert a sum of 780 million meant for other programs to facilitate the Covid-19 activities. UVRI has been in partnership with the U.S. government for over 30 years and is on the direct funding from USA! UVRI’s laboratories, with support from several U.S. government agencies over the years, are the backbone of Uganda’s successful Covid-19 response. UVRI routinely engages in health research pertaining to human infections and disease processes linked to viral aetiology, provides expert advice to Ministry of Health – Uganda, and serves as a centre for training and education. The U.S. government, through CDC, USAID – US Agency for International Development, The U.S. President’s Emergency Plan for AIDS Relief (PEPFAR), U.S. Department of Defense (DoD), and National Institutes of Health (NIH), provides more than $2 million in support annually to the UVRI arbovirus lab, the viral haemorrhagic fever lab, the Uganda Sample Transport Network, and for continued operation of the National Influenza Center, the main lab being used for Covid-19 testing. The U.S. has contributed an additional $400,000 in Covid-19 to UVRI. This support funding was provided for performance evaluations on new test kits, increase support to staff, training, and the expansion of the severe acute respiratory illness (SARI) sentinel surveillance network. This donation represents another critical piece of assistance provided by the U.S. government to help Uganda’s Covid-19 response. Professor Pontiano Kaleebu, the Director, Uganda Virus Research Institute (UVRI) had this to say recently: “We have worked with CDC in areas of HIV, in areas of emerging and re-emerging infections, and in the areas of Influenza. We are doing a study that is looking at long acting PrEP funded by USAID – US Agency for International Development through International Aids Vaccine Initiative, training, and building infrastructure capacity, so, CDC has been one of the major supporters but also other U.S. government agencies beyond the CDC.” “It’s very important and people may not know this, the vaccines that we get for EPI, for polio, for measles, when they are imported to the country our departments need to check that these vaccines are working well. We are in the period of trying to eradicate measles and polio and we check to find out whether we have measles or polio cases within our population, which is very important. Surveillance, we do a lot of surveillance, in communities to look for new infections. In HIV, we have done quite a lot with the support of our partners”. To date, the US has provided both technical assistance and more than $15 million—or Ugx 56 Billion—in funding to meet the urgent needs of Uganda’s Covid-19 response. The Uganda Virus Research Institute, with support from the U.S. government, has been identified as a Center of Excellency in Covid-19 diagnostics by Africa CDC. It is this lab that has provided all the data and all the information on the new infections we are getting. The U.S. government, through CDC, USAID – US Agency for International Development, and The U.S. President’s Emergency Plan for AIDS Relief (PEPFAR), proudly supports Uganda’s Ministry of Health in protecting Uganda’s borders from infectious diseases like Covid-19. Uganda has done an (truncated)",
63420,105583497196,Scientists await govt approval on new Covid treatment #MonitorUpdates,
63435,1486116641609917,Majid Michael the village teacher,
63437,274577061337,https://mbasic.facebook.com/105735004272027/photos/a.105817420930452/175436333968560/?type=3&refid=17&__tn__=EH-R,
63442,274577061337,Let you boyfriend engage Kojjas and Ssengas,
63443,274577061337,...,
63464,1486116641609917,"In case you haven't watched this video, Check out the #radiocallersseries latest upload. Click on the link below to watch ",
63471,274577061337,Definitely we shall miss you,
63477,274577061337,What if it's a deal from statehouse 🤔just watch space.,
63483,274577061337,"Eeehh, Bobi Wine come and heal the country. 👇 https://youtu.be/EUViIESLWl4 👇",
63484,105583497196,No recovery without debt relief https://bit.ly/30bv1Ga:=:https://www.monitor.co.ug/SpecialReports/-recovery-debt-relief-Africa-revenue-United-States/688342-5593054-9chn3y/index.html #MonitorUpdates,
63488,274577061337,"I wish the same must happen in other countries. irrespective of skin, Tribe, and etc. #wemustlead",
63490,105583497196,Complacency in Covid-19 fight #MonitorUpdates,
63497,1486116641609917,"What...??😳🙆‍♂️ Bruno K Officially Replaces Faridah Nakazibwe With Juicy Young Girl, Social Media On Fire!!. [PHOTO & SCREENSHOTS] ",
63498,274577061337,"What...??😳🙆‍♂️ Bruno K Officially Replaces Faridah Nakazibwe With Juicy Young Girl, Social Media On Fire!!. [PHOTO & SCREENSHOTS] ",
63499,105583497196,Dr Ruth Aceng falls on her sword as Ugandans live in post-Covid illusion #MonitorUpdates,
63507,169252986456497,"A former white supremacist convicted of murdering a family of three in 1996 was put to death by lethal injection on Tuesday in the first federal execution in the United States in 17 years, the Justice Department said #NTVNews Read more 👉 https://zionly.io/US-execution-17:=:https://www.ntv.co.ug/news/international/US-carries-out-first-federal-execution-in-17-years/4522060-5593194-14vcm2y/index.html",
63509,274577061337,#LordMayorRukwago #Bettynamboze,
63512,105583497196,Margarita Hotel that usually hosts VIPs including the President in Kasese town was Tuesday morning destroyed by fire that left many items worth millions of shillings lost https://bit.ly/3funWaa:=:https://www.monitor.co.ug/News/National/Fire-burns-Margarita-hotel/688334-5593186-jaahk1z/index.html #MonitorUpdates,
63514,274577061337,We Dont #want Political Parties In Uganda at a Moment,
63519,129941485127407,"Former Leader of Oppostion, Winnie Kiiza quits active politics",
63530,105583497196,Winnie Kiiza quits elective politics https://bit.ly/2C8996E:=:https://www.monitor.co.ug/News/National/Winnie-Kiiza-quits-active-politics/688334-5593154-h548i6/index.html #MonitorUpdates,
63533,105583497196,"Finance orders new Budget cuts, no money for seminars #MonitorUpdates",
63543,274577061337,With a few exceptions like 7/8 (but 2 visibly armed) - these are bits of my story: [https://www.monitor.co.ug/Magazines/PeoplePower/Activism-has-made-Ochieno-conquer-global-news-media/689844-5591996-56hvevz/index.html?fbclid=IwAR09-zJZF0sEzTZk6svTAmJM7J5C9rx2ENgLY-yMZl8CRj-04x6LZ1k8UYs](https://www.monitor.co.ug/Magazines/PeoplePower/Activism-has-made-Ochieno-conquer-global-news-media/689844-5591996-56hvevz/index.html?fbclid=IwAR09-zJZF0sEzTZk6svTAmJM7J5C9rx2ENgLY-yMZl8CRj-04x6LZ1k8UYs),
63551,274577061337,More than 40 arcades in Kampala to start Working 👇👇👇 https://youtu.be/rqXL5vUb7ss 👇👇👇,
63558,105583497196,Residents on Tooro Kingdom land won’t be evicted - government https://bit.ly/38VzTDF:=:https://www.monitor.co.ug/News/National/Residents-Tooro-Kingdom-land-evicted-government-Namuganza/688334-5592938-nxayw5/index.html #MonitorUpdates,
63564,274577061337,https://mugwenudoctors.com/penchant-for-hot-female-staff-lands-local-headteacher-in-trouble-at-5-30pm/,
63565,105583497196,Officials shun mosquito nets distribution over poor pay https://bit.ly/32fjBUB:=:https://www.monitor.co.ug/News/National/Officials-mosquito-net-distribution-poor-pay-Soroti/688334-5592936-6n2uwh/index.html #MonitorUpdates,
63566,105583497196,Kenya blocks Uganda sugarcane trucks https://bit.ly/3j4mnC0:=:https://www.monitor.co.ug/News/National/Kenya-blocks-Uganda-sugarcane-factories-Munya-drivers/688334-5592962-xx3w06/index.html #MonitorUpdates,
63570,169252986456497,Britain on Tuesday bowed to US pressure and approved the phased removal of Chinese telecoms giant Huawei from its 5G network despite warnings of retaliation from Beijing #NTVNews Read more 👉 https://zionly.io/UK-Huawei-ban:=:https://www.ntv.co.ug/news/national/Britain-bans-China-s-Huawei--handing-US-big-win/4522324-5593138-11venykz/index.html,
63585,105583497196,Hotel staff charged with Shs700m theft #MonitorUpdates,
63586,329423169077,Kikuube residents decry rampant murder cases #VisionUpdates,
63591,274577061337,BOU GOVERNOR TUMUSIME MUTEBELLY TRYING TO GET TO WORK TO A MEETING WITH WORLD BANK DELEGATION TO DISCUSS UGANDA'S SPIRALLING DEBT.,
63606,105583497196,Garang’s son denies reports about quitting Machar's SPLM-IO https://zionly.io/hEQcbpF:=:https://www.monitor.co.ug/News/National/Garang-son-denies-reports-about-quitting-Machar-SPLM-IO/688334-5593132-6b19kj/index.html #MonitorUpdates,
63611,105583497196,2021: Media owners pledge access for all candidates #MonitorUpdates,
63620,274577061337,https://www.facebook.com/2403902206548743/posts/2721583878113906/,
63629,329423169077,Teachers struggle to survive as schools remain closed #VisionUpdates,
63631,274577061337,TAG OFWONO OPONDO,
63643,105583497196,NDA halts supply of cancer-causing drugs #MonitorUpdates,
63644,169252986456497,The police in Kabale district is holding two people in connection with environmental degradation.,
63648,274577061337,What's your say / opinion about Motherless births 🤔?,
63651,1486116641609917,OMG,
63665,1681786142107330,TERRIBLE SCENE HERE,
63666,105583497196,"Govt running without IGG, Chief justice #MonitorUpdates",
63669,169252986456497,"As Uganda joins the rest of the world to celebrate international chimpanzee day, Ngamba island, a hosting centre for 50 chimps says in such difficult times of pandemics, chimps play a vital role as most medicines on humans are tested on chimps before. #NTVNews",
63670,105583497196,Foreign powers in Libya: Who wants what? https://zionly.io/LYjENab:=:https://www.monitor.co.ug/News/World/Foreign-powers-in-Libya--Who-wants-what-/688340-5593106-ircy4rz/index.html #MonitorUpdates,
63672,129941485127407,https://www.facebook.com/102616044852623/posts/115989140181980/?app=fbl,
63683,105583497196,"Start saving water now, its supply is not endless #MonitorUpdates",
63684,129941485127407,Breaking News(Full List): These 41 Arcades met the Standard Operating Procedures to open on a pilot basis,
63686,274577061337,TERRIBLE SCENE HERE,
63690,274577061337,"AYI MUKAMA KATONDA WANGE, UGANDA KIKI? 👇 https://youtu.be/1JWs9Oox9A4 👇",
63691,169252986456497,"Tomorrow, the 40 days 40 fintechs exhibition organised by the Hipipo Foundation will take place at the Sheraton.� #NTVNews",
63692,274577061337,"AYI MUKAMA KATONDA WANGE, UGANDA KIKI? 👇 https://youtu.be/1JWs9Oox9A4 👇",
63693,105583497196,Court to hear Jamil Mukulu bail application https://zionly.io/ny4zcTB:=:https://www.monitor.co.ug/News/National/Court-to-hear-Jamil-Mukulu-bail-application/688334-5593090-gvb8n9z/index.html #MonitorUpdates,
63695,1486116641609917,How come this AMAZING man isn’t offered a job????? This man is the most honest man i have Ever seen! He’s a catch,
63708,105583497196,KCCA appoints directors as vetting process goes on #MonitorUpdates,
63709,105583497196,"Karimojong warriors attack investor, kill guard https://zionly.io/wbu6Bj8:=:https://www.monitor.co.ug/News/National/Karimojong-warriors-attack-investor-kill-guard/688334-5593080-lm6uqqz/index.html #MonitorUpdates",
63714,105583497196,Leaders seek UPDF support to reclaim depleted wetlands https://bit.ly/2ZpFwGM:=:https://www.monitor.co.ug/News/National/Leaders-UPDF-support-reclaim-wetlands-Nema-Namulindwa/688334-5592934-rp52qr/index.html #MonitorUpdates,
63715,169252986456497,Arnold Segawa spoke to the Commonwealth Secretary-General Baroness Patricia Scotland on what the CommonWealth is doing to help its members combat the COVID-19 pandemic. #NTVNews,
63719,129941485127407,Vote Kyagulanyi SSENTAMU Robert for better Uganda.,
63720,274577061337,"MP CECELIA ATIM OGWAL Since the occurrence of novel coronavirus (Covid-19) disease in the world, especially in Uganda, things soon changed. Many people (no available statistics to back this yet) moved to social media where information, news and entertainment are shared by different users. With the 2021 general polls drawing closer, and politicians, both new and the incumbents battling harder amidst Covid-19 to reach out to their voters “scientifically or digitally”, as endorsed by the electoral commission, few veteran politicians have had difficulties reaching their constituents. To read this, and other stories, visit www.tndnewsug.com",
63726,105583497196,Taxi driver attempts to burn self at KCCA office #MonitorUpdates,
63731,169252986456497,Police have arrested traders and forced them to close down their shops in downtown Kampala. �� #NTVNews,
63733,1486116641609917,"Museveni Terrorism is becoming too much for Ugandans to swallow. He has ordered his savage torture gangs to beat and torture innocent Ugandans. Museveni thugs have invaded Kampala shopping arcades, beaten, harassed and arrested civilians. What does Museveni expect the people to eat? For months he has forced them to stay indoors without any food, money, medicine, etc. How can he expect Ugandans to say in lockdown if there is no food to eat or money to live on???? This explains why Ugandans are breaking the lockdown rules to go hunting for some food and money to sustain their families. Uganda is at the crossroads. Museveni's rule is fighting for survival as Ugandans withdraw their support for the decades old dictatorship. Museveni will be no more sooner than he thinks!!!!!! The whole country is on the verge of popular uprising. The Struggle Continues!",
63734,274577061337,"Museveni Terrorism is becoming too much for Ugandans to swallow. He has ordered his savage torture gangs to beat and torture innocent Ugandans. Museveni thugs have invaded Kampala shopping arcades, beaten, harassed and arrested civilians. What does Museveni expect the people to eat? For months he has forced them to stay indoors without any food, money, medicine, etc. How can he expect Ugandans to say in lockdown if there is no food to eat or money to live on???? This explains why Ugandans are breaking the lockdown rules to go hunting for some food and money to sustain their families. Uganda is at the crossroads. Museveni's rule is fighting for survival as Ugandans withdraw their support for the decades old dictatorship. Museveni will be no more sooner than he thinks!!!!!! The whole country is on the verge of popular uprising. The Struggle Continues!",
63738,274577061337,WHAT YOU EXPECT IF YOU GET MARRIED TO A NON-BELIEVER! CAN YOU CHANGE HIM TO YOUR RELIEGION? KIkki ekibaawo bwofiirwa owenzikirizza endala?🤔🤔🤔🤔🤔💘💘💘💘💘💘💘 ,
63739,1486116641609917,Am humbly requesting you to like my page👇👇 https://www.facebook.com/Teddy-Dreadlocks-117317376340014/ Good afternoon to you,
63771,274577061337,PEOPLE ARE TIRED OF LOCKDOWN ACCORDING TO THIS VIDEO > 👇 ,
63780,129941485127407,Vote Kyagulanyi SSENTAMU Robert for better Uganda.,
63796,129941485127407,PHOTOS: Police Deploy Heavily in Kampala Arcades,
63818,274577061337,[https://mknewslink.com/minister-anywar-calls-for-immediate-action-on-bugoma-forest-reserve-encroachers/](https://mknewslink.com/minister-anywar-calls-for-immediate-action-on-bugoma-forest-reserve-encroachers/),
63830,329423169077,Sudan hands out cash to ease economic crunch #VisionUpdates,
63831,274577061337,https://mknewslink.com/buhweju-mp-mwijukye-locks-horns-with-former-nrm-rebel-mp-kyamadidi/,
63838,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: Yoweri Museveni Went to The Bush In 1981To Fight The UPC Government Because Of The Stolen Election? People Power Mission 2021 Revolution Will Fight The NRM Government Because Of The Stolen Election Directly Starting In Entebbe State House To The Rest of Uganda. Okuva Feb 2021, Ffe Tusalawo. The People Power / U.F.D.F. https://www.facebook.com/olujulirotv/videos/1425366347854059/?t=1258",
63845,169252986456497,China has accused Hong Kong democracy activists of trying to start a revolution as it warned some campaigning for recent primaries may have breached a tough new security law is imposed on the city. #NTVNews Click 👇 👇,
63848,105583497196,"Mawejje, Iguma ‘will spice up UPL’ https://zionly.io/Dlf7s5c:=:https://www.monitor.co.ug/Sports/Soccer/Mawejje--Iguma--will-spice-up-UPL-/690266-5592954-ypds5rz/index.html #MonitorUpdates",
63851,105583497196,Man Utd blow chance to move third after Southampton strike late https://zionly.io/kKoZDEX:=:https://www.monitor.co.ug/Sports/Soccer/Man-Utd-blow-chance-to-move-third-after-Southampton-strike-late/690266-5592944-7qwlwj/index.html #MonitorUpdates,
63856,274577061337,Work must exist,
63865,169252986456497,"NTV BIZ: With over two trillion shillings in restructured loans owed to commercial banks as of June 2020, the sector says the stability of the economy remains cardinal. #NTVNews",
63882,754222691318709,[https://www.facebook.com/RentacartravelUg/](https://www.facebook.com/RentacartravelUg/),
63883,1486116641609917,https://africaeditor.com/eff-zimbabwe-create-a-new-group-chat/,
63889,129941485127407,"Really you deserve more, We're glad to have you, Gen Muntu",
63900,169252986456497,"American Airlines said Monday it had contacted Republican Senator Ted Cruz after he was seen without a mask on a flight, but he said he had only removed it to eat and drink. #NTVNews Click 👇 👇",
63905,754222691318709,JUDAS RAP Knowledge https://youtu.be/xyZNBsJ8Qmc,
63910,754222691318709,JUDAS RAP Knowledge https://youtu.be/WhMq0ZrFQms,
63913,169252986456497,The Yumbe Fruit processing factory is the latest addition through government drive to promote value chains for the agricultural sector through the Uganda Development Corporation and NAADS. #NTVNews,
63920,1486116641609917,https://www.facebook.com/109657110760948/posts/156077002785625/?app=fbl,
63924,1486116641609917,Our purpose is to provide you with reliable and professional business accounting and taxation services in East Africa. We are a call away: 0774271452/0700251289 #FreelacebusinessConsults #FreelanceSafaris,
63927,169252986456497,A section of MPs is demanding for an apology from health minister Ruth Aceng for allegedly flouting the COVID-19 guidelines her Ministry set and championed. #NTVNews,
63929,274577061337,https://youtu.be/_aH8q2xnIKI,
63932,274577061337,This is serious...at this rate this holigans will finish us..,
63938,105583497196,Uganda has lost over 1000 chimps in last five years – Dr Rukundo https://zionly.io/jP6AqAx:=:https://www.monitor.co.ug/News/National/Uganda-has-lost-over-1000-chimps-last-five-years-Dr-Rukundo/688334-5592840-f1qi4r/index.html #MonitorUpdates,
63939,274577061337,"It adds that: “By close of Friday July 10, 2020, the KCCA inspection teams had conducted inspections of 77 arcades at the invitation of ready Landlords in the city of which over 40 have so far met the criteria set in the SOPs and these are ready for opening. These inspections are still ongoing for the remaining arcades”",
63940,169252986456497,The electoral commission will seek an extra-budgetary allocation for media space for the 2021 general elections. #NTVNews,
63941,105583497196,"Ivory Coast vice president quits, adding to political turbulence https://zionly.io/WARtDEr:=:https://www.monitor.co.ug/News/World/Ivory-Coast-vice-president-quits--adding-to-political-turbulence/688340-5592814-2b7nrpz/index.html #MonitorUpdates",
63944,105583497196,Somalia's army chief survives suicide bombing https://zionly.io/MafYeZY:=:https://www.monitor.co.ug/News/World/Somalia-s-army-chief-survives-suicide-bombing/688340-5592804-8pfcit/index.html #MonitorUpdates,
63954,754222691318709,https://youtu.be/xKlyHLmNwEs,
63955,169252986456497,Former Resident District Commissioners and deputies have petitioned the Speaker of Parliament Rebecca Kadaga demanding monthly allowances upon the termination of their terms of service. #NTVNews,
63970,105583497196,"Detailed: Zindzi Mandela, the youngest daughter of South Africa's first black president and anti-apartheid icon Nelson Mandela died on Monday at the age of 59 https://zionly.io/LRFJ5bF:=:https://www.monitor.co.ug/News/World/Mandela-s-daughter-Zindzi-dies-in-South-Africa/688340-5592312-wqn0c3z/index.html #MonitorUpdates",
63976,274577061337,https://mknewslink.com/media-fraternity-mourns-untimely-death-of-another-western-uganda-journalist/,
63984,1486116641609917,You don’t say! - Look ... Giant Boeing 747 Vertical Takeoff #amazingvideos,
63989,169252986456497,The Forum for Democratic Change (FDC) is demanding full accountability for every life lost in the hands of the Local Defense Unit (LDU) and police while enforcing COVID-19 measures. #NTVNews,
63993,105583497196,Covid-19: Sudan hands out cash to ease economic crunch https://zionly.io/NQkYtJs:=:https://www.monitor.co.ug/News/World/Covid-19--Sudan-hands-out-cash-to-ease-economic-crunch/688340-5592794-6dthxnz/index.html #MonitorUpdates,
64009,169252986456497,The acting Deputy Governor of the central bank Adam Mugume has urged commercial banks to heed to the Central Bank rate reduction. #NTVNews https://zionly.io/Mugume-lending-rates?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/national/Mugume-cautions-banks-over-reluctance-to-lower-lending-rates/4522324-5592782-7uu1xg/index.html,
64016,129941485127407,Vote Kyagulanyi SSENTAMU Robert for better Uganda.,
64017,1486116641609917,https://www.facebook.com/102616044852623/posts/115989140181980/?app=fbl,
64027,169252986456497,Kenya has once again banned sugarcane imports from Uganda leaving a long pile of trucks stranded at the Busia border post. #NTVNews,
64032,169252986456497,Mwasuze Mutya | Physiotherapy and Pregnancy,
64036,274577061337,"When COVID-19 had just broken out in Uganda, Many of us never thought of its long term effects on our lives and businesses, nobody saw the lockdown coming this far but it’s hitting everyone hard now.",
64037,274577061337,"“PW1 testified that on various dates in the year 2008 and on March 1, 2010 the plaintiff entered into lease agreement with International Investment House Co.LLC which was owned by the defendant (Abu Mukasa and others) in respect of land situated in Mukono district” Pw1 stated that under the terms of the lease agreements, International Investment House Co LLC leased the land in question to the plaintiff in consideration of payment of rent for the full period of the lease to it and that the rent for the full period of the lease amounted to $38.6 million or Dirhams 152.3 million which the plaintiff paid into the account of International Investment House Co LLC ”",
64065,274577061337,"But now, Speaker Kadaga faces the toughest political battle of her life as she will have to stave off a titanic challenge from the opposition iron lady Musumba, who is a veteran of Busoga politics having served as MP for the culturally and politically sensitive Bugabula South constituency in the 7th Parliament.",
64096,274577061337,Your guess is my guess!,
64100,105583497196,The Constitutional Court has dismissed a petition about the 2011 Walk to Work protests seeking a declaration that it was unconstitutional for the State to charge the suspects with treason for merely protesting https://zionly.io/HtAXqCP:=:https://www.monitor.co.ug/News/National/Constitutional-Court-dismisses-Walk-to-Work-petition-Mwijukye/688334-5592506-1k9ffjz/index.html #MonitorUpdates,
64110,105583497196,Uganda Bankers Association (UBA) has announced that financial institutions have heeded to Bank of Uganda (BoU)’s call to lower interest on loans within 30 days https://zionly.io/LKI2kMI:=:https://www.monitor.co.ug/News/National/Banks-lower-interest-rates-Central-Bank-Rate-Katamba/688334-5592490-b6xy5uz/index.html #MonitorUpdates,
64113,105583497196,Why NRM postponed CEC meeting https://zionly.io/9WUQvMC:=:https://www.monitor.co.ug/News/National/-NRM-postponed-CEC-meeting-General-Election-Dombo/688334-5592484-130ujrmz/index.html #MonitorUpdates,
64118,274577061337,Byebyo nno COVID-19 SCAMS STILL CONTINING!!,
64121,274577061337,https://youtu.be/mQ-8BfE5P_M,
64125,105583497196,"Teachers turn to making coffins, bricks for survival https://zionly.io/KpsPYvu:=:https://www.monitor.co.ug/News/National/Teachers-coffins-bricks-survival-coronavirus-lockdown-/688334-5592498-12nv6w7z/index.html #MonitorUpdates",
64142,105583497196,How police raided station over Bobi https://zionly.io/2yVNeOo:=:https://www.monitor.co.ug/News/National/-police-raided-station-Bobi-NBS-FM-Jinja-City-Enanga/688334-5592480-oxaxgp/index.html #MonitorUpdates,
64145,274577061337,"#Covid19: #Kenya records 12 deaths as cases hit 10,294 Kenya ministry of health: This is the highest number of fatalities recorded in a single day since this pandemic struck. All the deaths were recorded in Nairobi - nine in hospital and three in communities....read more .... http://newz.ug/covid-19-kenya-records-12-deaths-as-cases-hit-10294/",
64152,274577061337,THERES ANOTHER BATTLE HERE CHINA AND AMERICA IN COLD WAR,
