,Facebook Id,text,label
36247,274577061337,"#Coronavirus: #Uganda registers 4th #COVID19 death According to the ministry of Health, the deceased sought treatment from Mengo hospital early this week after presenting with symptoms consistent with coronavirus.... http://newz.ug/coronavirus-uganda-registers-4th-covid-19-death/",
36252,105583497196,Hass avocado changes fortune of Mayuge farmers https://bit.ly/3i0l9GW:=:https://www.monitor.co.ug/Magazines/Farming/Hass-avocado-fortune-Mayuge-farmers-Musubi-Farm/689860-5602422-dg4fb/index.html #MonitorUpdates,
36256,105583497196,I need advice on eucalyptus trees https://bit.ly/30iMH43:=:https://www.monitor.co.ug/Magazines/Farming/-eucalyptus-trees-coffee-plants-Cordia-Africana-health/689860-5602454-n8oirqz/index.html #MonitorUpdates,
36258,105583497196,What it takes to grow beans https://bit.ly/2Pg1EgY:=:https://www.monitor.co.ug/Magazines/Farming/-grow-beans-DAP-leaf-stage-Lasso-4-EC-Water-stress/689860-5602442-32i1qp/index.html #MonitorUpdates,
36260,105583497196,How Covid-19 has reduced most farmers’ earnings https://bit.ly/39LdCbW:=:https://www.monitor.co.ug/Magazines/Farming/-Covid19-farmers-earnings-Kibinge-Coffee-Brazil-Robusta/689860-5602436-4o2x3z/index.html #MonitorUpdates,
36261,105583497196,Easy ways to plant maize for maximum harvest https://bit.ly/2PcroLn:=:https://www.monitor.co.ug/Magazines/Farming/maize-planting-plant-maize-maximum-harvest-Buvuma-District/689860-5602432-9a4cqvz/index.html #MonitorUpdates,
36262,105583497196,How Lukwago fell out with DP https://bit.ly/30gZEva:=:https://www.monitor.co.ug/News/National/Lukwago-DP-Besigye-Norbert--Mao-Ssemogerere/688334-5602530-1pcvnaz/index.html #MonitorUpdates,
36289,169252986456497,"Waliwo ekibiina ky'obwannakyewa ekidduukiridde Abalimi mu district okuli Mubende, Kakumiro ne Kyenjojo n'ensigo #NTVNews",
36293,169252986456497,Poliisi mubitundu bye Entebbe eriko omuvubuka gwegombyemu obwala lwakukakana ku bujje eryemyaka enna nalisobyako ate namala nalimiza omusu #NTVNews,
36303,169252986456497,Emyalo 16 ku Kyoga gikkiriziddwa okuddamu okukola #NTVNews,
36308,169252986456497,Abakulu mu ddwaliro ly’e Nakaseke baagala government esuumusse eddwaliro lyabwe okutuuka ku ddaala lye ddwaliro eddene mu kitundu kino oba liyite Regional Referral Hospital #NTVNews,
36310,1486116641609917,"The secret of getting ahead is getting started and the hardest thing about getting started, is getting started. Join me, let's get learn to get started every Sat 8:30 pm https://chat.whatsapp.com/Fv0zjIke6HjIxPqHBK1lKG - WhatsApp group https://www.facebook.com/Power-Life-East-Africa-103085418170391/ - Product Knowledge and Product Testimonies https://chat.whatsapp.com/D1RqJw1rDsMK8MlAXV9vCV - Social and Economic Development",
36315,129941485127407,Why do we fight then,
36318,169252986456497,Abantu abasoba mu 200 e Kasese bagamba nti gavumenti yandibadde erowooza ku ky’okubasengula kubanga nabo amazzi gatandise okubafuukira ekizibu nga ganjaala mu mayumba gaabwe #NTVNews,
36327,169252986456497,Jimmy Akena azzeemu okulondebwa ku bukulembeze bw'ekibiina ky'ebyobufuzi ki UPC mu ttabamiruka atuuziddwa olunaku lwa leero e Kasangati mu disitulikiti ye Wakiso #NTVNews #UGDecides2021,
36328,274577061337,😂😂😂😂😂😂,
36351,105583497196,Poor countries wait for debt relief from G-20 https://bit.ly/2Xfn6qI:=:https://www.monitor.co.ug/OpEd/Commentary/Poor-countries-debt-relief-G20-Uganda-Malawi-Zambia/689364-5602482-11w4by2/index.html #MonitorUpdates,
36360,274577061337,How Corona virus causes Covid-19.,
36376,129941485127407,Vote Kyagulanyi SSENTAMU Robert for better Uganda.,
36399,105583497196,Munihizi’s golden hammer is her source of livelihood https://bit.ly/2DnrAEM:=:https://www.monitor.co.ug/Magazines/Full-Woman/Munihizi-s-golden-hammer-her-source-livelihood/689842-5602524-112ub0v/index.html #FullWoman | #MonitorUpdates,
36413,105583497196,"Tanzania said Kenya Airways flights were being banned ""on a reciprocal basis"" after Kenya decided against including Tanzania in a list of countries whose passengers would be permitted to enter Kenya when commercial flights resumed on 1 August https://bit.ly/3fi7vgn:=:https://www.monitor.co.ug/News/World/Tanzania-bans-Kenya-Airways-as-coronavirus-spat-escalates/688340-5602576-5r82g0z/index.html #MonitorUpdates",
36441,169252986456497,Tanzania bans Kenya Airways as coronavirus spat escalates #NTVNews Read More 👉 https://zionly.io/Kenya-TZ-row:=:https://www.ntv.co.ug/news/international/Tanzania-bans-Kenya-Airways/4522060-5602574-3fwk09z/index.html,
36444,105583497196,What questions should I expect at my next interview? Expert advice👇👉: https://bit.ly/31eZNPk:=:https://www.monitor.co.ug/Magazines/Jobs-Career/What-questions-should-I-expect-at-my-next-interview-/689848-5602264-mnkohez/index.html #MonitorUpdates,
36445,105583497196,Isn’t it illegal to cut contractors’ pay without consent? Expert advice👇👉: https://bit.ly/30jGNjm:=:https://www.monitor.co.ug/Magazines/Jobs-Career/Isn-t-it-illegal-to-cut-contractors--pay-without-consent/689848-5602262-rvv7nf/index.html #MonitorUpdates,
36449,105583497196,How can I make a successful pitch to a potential employer? Expert's advice👇👉: https://bit.ly/3hV57hk:=:https://www.monitor.co.ug/Magazines/Jobs-Career/How-can-I-make-a-successful-pitch-to-a-potential-employer-/689848-5602260-6wks1dz/index.html #MonitorUpdates,
36476,274577061337,".DEFIANCE EVEN NAKELEMA.HAS DEFIED HER BOSS Lt. Col. Edith Nakalema, who heads the State House Anti-corruption Unit could find herself in hot soup soon after she intentionally flouted President Yoweri Museveni and the Ministry of Health’s Coronavirus (COVID-19) guidelines on social distance as she celebrated her 42nd birthday.",
36483,1486116641609917,"HAE GUYS DO YOU LIKE REGGAE GOSPEL??? KINDLY VIEW, SUBSCRIBE AND SHARE.",
36486,274577061337,“We pray that God usher you to the State house and pray that you avail us people who will be of great importance and look into our challenges as Muslims” they prayed on Friday which was Edi day at his Kololo office.,
36492,129941485127407,Mass marketing,
36493,105583497196,Nurturing a positive Culture in an organisation https://bit.ly/30lfl4O:=:https://www.monitor.co.ug/Magazines/Jobs-Career/Nurturing-a-positive-Culture-organisation/689848-5602252-14d5ui8/index.html #MonitorUpdates,
36494,129941485127407,Breaking News: Uganda Registers Another Covid19 Death Bringing Total To 4!,
36498,169252986456497,The Electoral Commission has asked for additional funding to conduct elections in the newly created constituencies recently passed by parliament. #NTVNews,
36499,1486116641609917,https://www.facebook.com/448844188597836/videos/277995486654414/,
36501,274577061337,Ono VJ kabaka,
36548,329423169077,"President Yoweri Museveni who is the Commander-in-Chief of the UPDF has made several changes in the army's top leadership, replacing several commanders. Details: https://newvisionapp.page.link/FotPMyR8N6vJAjR37:=:https://newvisionapp.com/2233 #VisionUpdates",
36570,274577061337,This is sad. How is the Government of Uganda ensuring that people observe the SOPs? Local leaders are not anywhere to enforce anything.,
36579,105583497196,Time to start random community testing https://bit.ly/33n8R74:=:https://www.monitor.co.ug/OpEd/Editorial/-random-community-testing-Covid19-infections-Kampala-/689360-5602516-u9awv3z/index.html #MonitorUpdates,
36583,274577061337,After sporadic recoveries now we have daily deaths 🤔 Uganda Zabbu,
36585,169252986456497,"Far from the recent Kasese floods, Over 200 people in Kanyangeya village in Kasese district are being displaced after water raising from the grounds is entering their houses rendering them homeless. #NTVNews",
36592,105583497196,"Uganda registers fourth COVID-19 death as cases rise to 1,176 https://bit.ly/2Pc6dcc:=:https://www.monitor.co.ug/News/National/Uganda-registers-fourth-COVID-19-death-cases-rise-to-1-176/688334-5602538-bqnqw1/index.html #MonitorUpdates",
36599,274577061337,"NRM, NRM, NRM HOW MANY TIMES DID I CALL YOU? THIS SHOULD HAVE BEEN DONE 4 YEARS AGO NOT TOWARDS ELECTIONS AND BECAUSE WE TALKED ABOUT TRIBALISM!! I CHALLENGE YOU NRM APPOINT SOMEONE IN TOP POSITIONS IN DEFENSE, FOREIGN AFFAIRS, KEY POSITIONS NON-WESTERNS THEN UGANDANS WILL KNOW AND THAT YOU UNDERSTAND CLEARLY WHY YOU MUST DO EVERYTHING THAT MEANS IN EVERY LETTER OF 👇👇👇 ""NRM MUST GO 2021""",
36605,274577061337,akakunizo skit,
36610,274577061337,Uganda/ International Community: The situation is worrying in Uganda ahead of Presidential and Local Elections 2021. Mr Museveni has printed trillions of U.S Dollars as a mechanism to carry out Vote rigging in the forthcoming Presidential and Local Elections. Please watch the leaked video for evidence.,
36611,169252986456497,Muslims leaders in Isingiro have expressed disappointment over the few animals slaughtered on Eid El Adha in the district. #NTVNews,
36620,641376452558640,Read with us.❤️,
36633,169252986456497,The resolution by parliament to operationalise Soroti City one year later than earlier planned has been welcomed with mixed reactions by the city's residents and political leaders. #NTVNews,
36643,274577061337,raaa,
36646,169252986456497,The lack of cooperation between East African community members affected the region’s efforts to combat the outbreak COVID 19 pandemic at the onset. #NTVNews,
36658,105583497196,Akena declared sole candidate for UPC presidential seat https://bit.ly/2D87pLi:=:https://www.monitor.co.ug/News/National/Jimmy-Akena-UPC-party-presidency-/688334-5602492-h4rlq3/index.html #MonitorUpdates,
36687,274577061337,24. Brig Gen Charles Asiimwe _ Commander National Counter Terrorism Centre. 25.Brig Gen Richard Otto_ Deputy CMI 26.Brig Gen James Nambale_ DA Turkey.,
36700,274577061337,"Amazing Love, Amazing Grace",
36704,274577061337,This is the best interesting social site for Africa,
36707,169252986456497,"Restricted Hajj hits Somalia's livestock economy #NTVNews The annual Muslim pilgrimage to Mecca is a time for celebration, not least among Somalia's livestock herders and traders who export millions of livestock to feed pilgrims.",
36712,274577061337,"**""Those People Who Are Saying That I'm Dead, Are Just Stupid."" Catherine Kusasira Trashes Rumors Of Her Being Dead.** ",
36718,274577061337,"“Specialized Units have been established and existing ones re-organized and their reporting mechanism streamlined in order to ensure that the institution has the right skills placed in the right places. Special assignments and Task forces have been created to handle and execute urgent assignments, and improve efficiency” She said",
36726,274577061337,Finally non Westerners dominate list. 👇,
36740,274577061337,“Pse join me to welcome Hon Brig Gen Flavia Byekwaso appointed the Defence Spokesperson following the end of my tour of duty. I have been assigned to EAC Secretariat as Defence Liaison Officer.I look forward to working on Integration as the solution for our strategic security”. Brig. Karemire tweeted,
36745,169252986456497,"Ten people were killed, five rescued and four others went missing when a passenger boat capsized in Nigeria's commercial capital Lagos #NTVNews",
36749,105583497196,Brig Gen Flavia Byekwaso replaces Karemire as the new Defence spokesperson https://bit.ly/39Q3635:=:https://www.monitor.co.ug/News/National/Brig-Gen-Flavia-Byekwaso-replaces-Karemire-Defence-spokesperson/688334-5602424-10rv36q/index.html #MonitorUpdates,
36751,274577061337,#Bizonto at work,
36760,274577061337,💗🗣👂🏻👂🏻,
36773,105583497196,Fufa miss golden opportunity to emphasise fact that football and education can co-exist https://bit.ly/3jZTs2t:=:https://www.monitor.co.ug/Magazines/Score/Fufa-miss-golden-opportunity-football-education-co-exist/689854-5602398-m2oh19/index.html #MonitorUpdates,
36781,105583497196,"Winnie Kiiza: She came, she conquered and left when she was still loved ""I can’t trade my values for anything"" Details👉: https://bit.ly/2Pl3c9n:=:https://www.monitor.co.ug/Magazines/Full-Woman/I-can-t-trade-my-values-for-anything-says-Winnie-Kiiza/689842-5602406-nsh1f7z/index.html #FullWoman | #MonitorUpdates",
36786,105583497196,"Rugby has cried enough, it’s time we bought hankies https://bit.ly/3i0xYRx:=:https://www.monitor.co.ug/Magazines/Score/Rugby-has-cried-enough-it-s-time-we-bought-hankies/689854-5602402-ro15odz/index.html #MonitorUpdates",
36792,274577061337,Watch,
36800,1486116641609917,Subscribe to JEMO ARTS UG,
36808,105583497196,Luc Eymael is sick and needs a doctor but who will even treat such an insecure racist? https://bit.ly/33fVfuA:=:https://www.monitor.co.ug/Magazines/Score/Luc-Eymael-sick-needs-doctor-who-will-even-treat-insecure-racist/689854-5602394-lmu01j/index.html #MonitorUpdates,
36829,274577061337,I AM MY BROTHER'S KEEPER.,
36830,274577061337,U CAN'T TOUCH ME.,
36846,754222691318709,"Watch ""The todo list"" on UGWATCH.COM http://ugwatch.com/watch/the-to-do-list/ By VJ Junior",
36847,105583497196,"Rwanda is the least corrupt country in East Africa according to the Corruption Perceptions Index report by Transparency International “To minimise or reduce corruption like in our case (Rwanda)… simply means maximising pressure on the corrupt. What is happening now is exactly in that direction,” President Kagame Details👉: https://bit.ly/3hVr93t:=:https://www.monitor.co.ug/News/National/Paul-Kagame-We-re-putting-maximum-pressure-the-corrupt/688334-5602386-q3n7s3/index.html #MonitorUpdates",
36849,1486116641609917,https://www.facebook.com/109657110760948/posts/160903328969659/?app=fbl,
36851,129941485127407,Rukungiri man commits suicide over domestic violence ,
36864,105583497196,What is in a football brand? https://bit.ly/30kRHp3:=:https://www.monitor.co.ug/Magazines/Score/What-is-in-a-football-brand-/689854-5602374-utkr80/index.html #MonitorUpdates,
36868,1486116641609917,https://youtu.be/MQg4hjJsrOk . #RoadTo2021 https://chat.whatsapp.com/Fo3U96yU7BX9EoBgEXjUvW . #PresidentJosephKabuleta #ROCKUg,
36869,274577061337,Why can’t these Ugandans be helped?,
36876,1486116641609917,T,
36882,129941485127407,Y,
36884,105583497196,"Geremi, the utility player who united the Galacticos https://bit.ly/30hAzAe:=:https://www.monitor.co.ug/Magazines/Score/Geremi-the-utility-player-who-united-Galacticos/689854-5602366-ggw6fwz/index.html #MonitorUpdates",
36888,169252986456497,Friday interview: ‘Mayeyo’ ready to hit the ground running #NTVNews,
36895,274577061337,**Sasha Brighton Remembers The Day She Lost Her Twins In A Miscarriage.** ,
36896,274577061337,My-husband-married-another-woman-after-relocating-to-mombasa-2/,
36913,169252986456497,Newly promoted side MYDA FC has started preparing for life in the Uganda Premier League. #NTVNews,
36917,1486116641609917,"The easiest way to earn Bitcoins? Just change your browser to CryptoTab and receive payments to your balance every 10 minutes. You will get BTC for simply using it, even if just having CryptoTab browser window open. It takes less than 1 minute to start earning - ",
36922,274577061337,"#PROGRAM_THINK_TWICE_on_BTM_TV #Humnitarian_Movement_Family under Program Think Twice on BTM Helping a person might not change the entire WORLD, but it surely changes the little World U are Helping Out... NAMUKOBA SUZAN is a 8 year old girl who stays with her siblings a orphans born to a mother who got paralysed almost 2 years now Kiragga the Humanitarian #I_Give_Hope #I_Creat_Tommorrow BTM TV📺 ""We Transform""",
36923,1486116641609917,It's crazy how most of the languages we speak are so similar. Lingala vs Luganda. Click below and watch full video. Don't forget to SUBSCRIBE! ,
36927,129941485127407,Kasese teenager impregnates 12 girls on same village ,
36929,274577061337,One of the greatest prophesies ever in the World,
36948,129941485127407,PARENTS don't miss out,
36976,105583497196,Uganda registers third COVID-19 death https://bit.ly/2XewwTm:=:https://www.monitor.co.ug/News/National/Uganda-registers-third-COVID-19-death/688334-5602282-ct48p9z/index.html #MonitorUpdates,
36985,274577061337,Olowooza #Kitonsa tasajjakudde!!?😲😲😲😲 Akwanye Neyiba #Zubedah natabuka hooooo watch and see remember now subtitles are inclusive........... ,
36990,274577061337,Is this a vote for Hon. Rebecca Kadaga?,
36991,274577061337,"ALL LIVING AMERICAN PRESIDENTS ATTENDED THE FUNERAL OF CIVIL RIGHTS LEADER JOHN LEWIS, EXCEPT THE RACIST HATER DONALD TRUMP.",
36993,129941485127407,Five Mbarara city hotels closed after hosting coronavirus patients ,
37008,105583497196,The suspect told police that his wife died six years ago and he was sleeping with minors to sexually satisfy himself https://bit.ly/3jUeSOJ:=:https://www.monitor.co.ug/News/National/Man-48-arrested-over-infecting-five-minors-with-HIV--Aids/688334-5602352-13i7clb/index.html #MonitorUpdates,
37023,105583497196,"Tumukunde to Muslims: Stand up, speak for yourselves https://bit.ly/2BNicd8:=:https://www.monitor.co.ug/News/National/Tumukunde-Muslims-Stand-up-speak-yourselves/688334-5602348-10bf05y/index.html #MonitorUpdates",
37031,1486116641609917,No body can stop bobi,
37032,169252986456497,The Kabaka of Buganda Ronald Muwenda Mutebi ll has appealed to security organs not to use force as they implement COVID-19 guidelines set by President Yoweri Museveni. #NTVNews https://zionly.io/haLxlKI?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/national/Kabaka-cautions-on-implementing-COVID-19-guidelines/4522324-5602298-x2d8xq/index.html #NTVNews,
37033,641376452558640,Otako will not be Naked because of culture! #fkkdeutschland #fkkgermany #OnlineStorytelling,
37034,274577061337,STRICT BANK CODES COSTS KIND MANAGER JOB.,
37040,274577061337,[https://www.facebook.com/nbstelevision/videos/662110061072063](https://www.facebook.com/nbstelevision/videos/662110061072063),
37050,169252986456497,Heads of government-aided schools say they cannot return the money sent to them by the Ministry of Finance for the second term because they have already spent it #NTVNews,
37054,347047455399759,This is a nice one!,
37067,169252986456497,"Police say a combination of factors has led to an increase in crime in areas of Lugala, Mengo and Old Kampala in Kampala’s Lubaga Division. #NTVNews",
37070,329423169077,"TRAFFICKING: Is gov't not doing enough? Saturday Vision recently learnt through the anti-human trafficking desk in the Police that cases are reported in different countries, but the desk has no funds to facilitate investigations. Find this special Report in today's copy of the Saturday Vision. Subscribe to our #EPAPER; bit.ly/3d3acBF:=:http://epapers.visiongroup.co.ug/ https://www.youtube.com/watch?v=jjsnP_t8SDA&t=1s",
37077,169252986456497,The Eid Al Adhuha celebrations were held in several parts across of the country in a similar fashion with different Muslim leaders urging Ugandans to take care during this busy political season. #NTVNews,
37082,347047455399759,Dancing at the DP funeral!!,
37091,1486116641609917,https://www.facebook.com/102616044852623/posts/129512772162950/?app=fbl,
37093,129941485127407,https://www.facebook.com/102616044852623/posts/129512772162950/?app=fbl,
37102,169252986456497,The leadership of the Uganda Muslim Supreme Council has called on politicians in the country to avoid creating tension and fear among Ugandans during the upcoming elections but emphasise service delivery to there electorates. #NTVNews,
37130,274577061337,Cursed are students who have facilities to read and instead they are wasting away.,
37141,105583497196,"Why Wadri snubbed FDC, Bobi Wine for ANT https://bit.ly/2BJq6Ei:=:https://www.monitor.co.ug/News/National/Why-Wadri-snubbed-FDC-Bobi-for-ANT/688334-5601994-rjj0r8z/index.html #MonitorUpdates",
37158,1486116641609917,Then speak for the nation Abt dis as Uo group name suggests,
37162,105583497196,"For Ugandans to love Uganda, Uganda must love all Ugandans https://bit.ly/33b2ynh:=:https://www.monitor.co.ug/OpEd/columnists/DanielKalinaki/Ugandans-love-Uganda-Uganda-must-love-Ugandans/878782-5601606-i8h6g7z/index.html #MonitorUpdates",
37164,169252986456497,Zungulu: Abasazze eddiro okudda mu bibiina ebirala babawerekerezza ebisongovu #NTVNews,
37166,169252986456497,Okusaala Eid Al Adha kubadde kwa kimpoowooze #NTVNews,
37168,169252986456497,Akakiiko k’ebyokulonda kaagala bakongere ssente #NTVNews,
37169,169252986456497,"Okusaala Eid e Kibuli kubadde mu maka ga Nakibinge, kwetabiddwako batono #NTVNews",
37171,169252986456497,Obumenyi bw’amateeka: Mu kampala businze Mmengo ne Lubaga #NTVNews,
37172,169252986456497,"Eid y’okusala ebisolo, awamu waliwo abalwanidde ennyama #NTVNews",
37173,169252986456497,Amatikkira ga 27: Kabaka agugumbudde abakuumaddembe #NTVNews,
37177,274577061337,YOWERI MUSEVENI AGENDA KUFA NEBANA UGANDA MWENA - MWEKUUME?,
37220,274577061337,koffi olomide at the bataclan in France!!!!!,
37233,129941485127407,Kasese teenager impregnates 12 girls on same village ,
37235,274577061337,Archbishop of Canterbury recalls visit to Uganda.,
37257,105583497196,MPs reject govt proposal to deregister coffee farmers https://bit.ly/2PcTOoj:=:https://www.monitor.co.ug/News/National/MPs-reject-govt-proposal-deregister-coffee-farmers/688334-5602244-qpp8nz/index.html #MonitorUpdates,
37267,274577061337,People dying under Uganda's Covid-19 curfew.,
37270,1486116641609917,https://m.facebook.com/story.php?story_fbid=2591453951104673&id=1407400102843403,
37272,105583497196,Police in Bukomansimbi District in central Uganda are holding a youth councillor who also doubles as a primary school director for allegedly defiling a 15-year-old girl https://bit.ly/315iTaq:=:https://www.monitor.co.ug/News/National/Bukomansimbi-district-councilor-arrested-defiling-girl-15/688334-5602312-5mos9h/index.html #MonitorUpdates,
37276,1486116641609917,Safe drinking water at your tap. Call WaterQuip. Please like our Facebook page 😘,
37286,274577061337,This time it's a warning I copied this and seemed so important,
37299,274577061337,[https://www.facebook.com/BennyHinnMinistries/videos/1294462354228628](https://www.facebook.com/BennyHinnMinistries/videos/1294462354228628),
37301,274577061337,NRM 2nd national vice chairperson female race – Teso: Jane Okilli fires '1st bullet' ,
37305,129941485127407,Mr man pliz arrest this man who is removing the stone.,
37312,169252986456497,The Kabaka of Buganda Ronald Muwenda Mutebi ll has appealed to security organs not to use force as they implement Covid19 guidelines set by President Yoweri Museveni. #NTVNews,
37319,1486116641609917,WaterQuip Uganda Limited for quality water purification systems for homes and businesses 👇👇👇,
37326,169252986456497,Heads of government-aided schools say they cannot return the money sent to them by the Ministry of Finance for the second term because they have already spent it #NTVNews,
37335,1486116641609917,"Retire at 75,, Uhuru to Museveni",
37341,169252986456497,"Police say a combination of factors has led to an increase in crime in areas of Lugala, Mengo and Old Kampala in Kampala’s Lubaga Division. #NTVNews",
37343,129941485127407,👇🏽👇🏽,
37345,274577061337,LIVE ON STAR TV MULONGO BABIRYE SARAH BUILDS A HOUSE FOR POOR MAMA MATO Click to Watch LIVE: ,
37358,274577061337,"With the irresponsible practices by the locals, if there is no change, COVID - 19 is to find a field day.",
37364,274577061337,https://youtu.be/TGslJbVTMfM,
37369,1486116641609917,https://web.facebook.com/fulltiktokvideoes/videos/3318431785049633/,
37371,169252986456497,Muslims mark Eid Al-Adha with open-air prayers #NTVNews,
37373,1486116641609917,"The easiest way to earn Bitcoins? Just change your browser to CryptoTab and receive payments to your balance every 10 minutes. You will get BTC for simply using it, even if just having CryptoTab browser window open. It takes less than 1 minute to start earning - ",
37379,274577061337,"**""I Will Sue And Imprison Any Stupid Politician Who Dare Uses My Kyolina Omanya Song In Their Useless Campaign."" Crysto Panda Brags**. ",
37380,274577061337,"Panic as #Uganda registers third #COVID19 death, confirmed cases rise to 1,154 The deceased, 67-year-old male and a resident of Kisenyi in Kampala, had symptoms consistent to COVID-19 . He's reported to have first sought treatment from a private clinic before he ...read more.. http://newz.ug/panic-as-uganda-registers-third-covid-19-death-confirmed-cases-rise-to-1154/",
37382,274577061337,Stay Warned,
37383,105583497196,"If you’re trying to tell the pulse of a country, listen to its artistes https://bit.ly/33bwoI6:=:https://www.monitor.co.ug/OpEd/Commentary/-pulse-country-artistes-Lucky-Dube-Brenda-Fassie/689364-5602138-kfhrwt/index.html #MonitorUpdates",
37384,169252986456497,The leadership of the Uganda Muslim Supreme Council has called on politicians in the country to avoid creating tension and fear among Ugandans during the upcoming elections but emphasise service delivery to there electorates. #NTVNews,
37394,274577061337,Interestingly not so many #PEOPLEPOWER bandwagon group fellows are aware of this hurdle🤔,
37399,105583497196,There is no gain in pain trying to read newspaper https://bit.ly/2XfmYHN:=:https://www.monitor.co.ug/OpEd/Commentary/-gain-pain--read-newspaper-opinion-articles-stories/689364-5602118-9no48z/index.html #MonitorUpdates,
37401,129941485127407,Let's support young blood,
37403,105583497196,All arms of government are subordinate to Constitution https://bit.ly/33cvfA1:=:https://www.monitor.co.ug/OpEd/Commentary/government-subordinate-Constitution-Human-rights/689364-5602132-d9f5xdz/index.html #MonitorUpdates,
37404,105583497196,"Here is how to secure your child, wireless network https://bit.ly/2Dq7SYR:=:https://www.monitor.co.ug/OpEd/Commentary/-secure-child-wireless-network-Covid19-online-interactions/689364-5602124-t9i88kz/index.html #MonitorUpdates",
37425,274577061337,"Hon. Minister, in this role, the local authorities are nowhere to be seen. Why doesn’t Government involve them?",
37431,274577061337,THIS SONG IS SICK WITH THE GUITAARRRRRRRR!!!!!!!!!!!!,
37434,129941485127407,Five Mbarara city hotels closed after hosting coronavirus patients ,
37436,274577061337,IS THIS MUSIC STILL RELEVANT IN UGANDA??? YOU LET ME KNOW IF ITS YOUR EVERYTHING!!!!!!!,
37445,1486116641609917,BREAKING: Uganda confirms 3rd Coronavirus death ,
37462,274577061337,Hahahah Government will regret arresting comedians. Now other comedians also 'Bizonto.',
