,id,text,category,label
3639,6740,Uganda registers trade surplus despite Covid-19 pandemic https://zionly.io/1l4Q0wB:=:https://www.monitor.co.ug/News/National/Uganda-registers-trade-surplus-despite-Covid-19-pandemic/688334-5596812-gvf93qz/index.html #MonitorUpdates,Editorial,
3640,6741,msg,Organic,
3641,6742,msg,Organic,
3642,6743,"The Uganda national roads authority has halted operations of Sinyanza ferry in Obongi district due to rising water levels, the water levels have also affected the landing site in Adjumani district � #NTVNews",Editorial,
3643,6744,True,Organic,
3644,6745,Its true,Organic,
3645,6746,FDC president Patrick Amuriat maintains that there is no crisis in FDC despite losing some high profile MPS in the recent past. #NTVNews,Editorial,
3646,6747,"""Bwejjijjamu akalega Museveni natya navako ekyo kiba kibi?"" Stella Nyanzi abuuza....Nze nneziramu nti,""Nedda nyabo tekiba kibi wadde akatono bwekati"".",Organic,
3647,6748,Tanzania sets October 28 for general election https://zionly.io/5QSKiHx:=:https://www.monitor.co.ug/News/National/Tanzania-sets-October-28-for-general-election/688334-5596806-104mkj9z/index.html #MonitorUpdates,Editorial,
3648,6749,I understand Police is hunting down People Power activists in an operation launched against Kamwokya area with a possibility of killing our people and maiming others....Is police inviting Ugandans for War?,Organic,
3649,6750,Esther and Ezekiel of the East Africa has got Talent has an amazing performance check it out ... Don't forget to subscribe to my YouTube channel for the latest updates,Organic,
3650,6751,BARNFIELD ESTATE - UGANDAN VILLAGE AWAY FROM HOME - Oscar Mbaziira Paul Lam-Kilama Clay Ujanga Betty Segers Michael Meme William Ekinu,Organic,
3651,6752,Pp fanatics need to be educated about Scientific elections. U don't follow someone to studio. U follow them on digital platforms. https://m.facebook.com/story.php?story_fbid=315739533143438&id=106279617795902,Organic,
3652,6753,Kenzo returns Friday 24th,Organic,
3653,6754,"Sudan's Bashir, veteran strongman behind bars https://zionly.io/vrR877q:=:https://www.monitor.co.ug/News/World/Sudan-s-Bashir--veteran-strongman-behind-bars/688340-5596802-7ti04v/index.html #MonitorUpdates",Editorial,
3654,6755,"""I don't even know whether what Simon Ssenyonga has uttered has Elvis's consent or permission. I am heartily concerned though, because I see no ground where we can base to consider it Christian or biblical"" bit.ly/2WFkfY7:=:https://www.newvision.co.ug/news/1523029/elvis-mbonye-jesus | #VisionUpdates",Editorial,
3655,6756,▀▄▀▄▀▄ 𝐏𝐨𝐥𝐢𝐜𝐞! 𝐏𝐨𝐥𝐢𝐜𝐞! 𝐏𝐨𝐥𝐢𝐜𝐞!!! ▄▀▄▀▄▀,Organic,
3656,6757,▀▄▀▄▀▄ 𝐏𝐨𝐥𝐢𝐜𝐞! 𝐏𝐨𝐥𝐢𝐜𝐞! 𝐏𝐨𝐥𝐢𝐜𝐞!!! ▄▀▄▀▄▀,Organic,
3657,6758,▀▄▀▄▀▄ 𝐏𝐨𝐥𝐢𝐜𝐞! 𝐏𝐨𝐥𝐢𝐜𝐞! 𝐏𝐨𝐥𝐢𝐜𝐞!!! ▄▀▄▀▄▀,Organic,
3658,6759,"Jinja Central Market food vendors forced to abandon their stalls, close the market and take over Alidina road to sell their food. They claim that Jinja city authorities have failed to remove vendors who do not put Ministry of health guidelines in place. #NTVNews",Editorial,
3659,6760,"omg .. dont say you will - Watch the end ...Wow ... omg Oklahoma Highway Patrol Performed Pit On Pursuit Vehicle, But Watch What Happens - Chase Police #amazingvideos",Organic,
3660,6761,FREE BIGIRWA FROM JINJA.,Organic,
3661,6762,"I have discovered that this song was sang somewhere in Zambia- Malawi area...History shows some clans of Buganda that were loyal to Ssekabaka Bemba Musota migrated to what is Zambia today,when he (Bemba Musota) was defeated by Kintu the great great Grandfather of Kabaka Ronald Mutebi. Listening to this song,one appreciates that the language is very near to Luganda....most probably it's a version of Luganda corrupted by the various tribes those Baganda mixed with....If we had a stable Country scholars would be making studies of some of these topics.... Unfortunately in Uganda we don't have time for other conversations because we are busy with the governance wrangles.",Organic,
3662,6763,The Archbishop of the Church of Uganda Most Rev. Samuel Kazimba Mugalu has urged Media Practitioners to take up the mantle of spearheading the fight against the scourge of domestic violence in the country. #NTVNews,Editorial,
3663,6764,"Tanzanians will elect a president, as well as lawmakers and local officials in a general election on October 28, the election commission announced on Tuesday. #NTVNews Click 👇 👇",Editorial,
3664,6765,Children of big government shots enter 2021 election race https://zionly.io/TG94Kqz:=:https://www.monitor.co.ug/News/National/Children-of-big-government-shots-enter-2021-election-race/688334-5596738-ng39lnz/index.html #MonitorUpdates,Editorial,
3665,6766,Ups and downs for Masaka fish seller during lockdown https://zionly.io/gwInh7I:=:https://www.monitor.co.ug/News/National/Ups-and-downs-for-Masaka-fish-seller-during-lockdown/688334-5596720-f6j6lez/index.html #MonitorUpdates,Editorial,
3666,6767,How you ever been lied to by a celebrity impersonator 😂😂😂😂😂😂😂😂😂😂😂. Ki Guy kyanimba 👉👉.,Organic,
3667,6768,Oh my God Rip dear couples We can’t question God To as many that will type Rest In Peace (RIP) and share to many untimely death shall never be your portion Video and more details,Organic,
3668,6769,Oluyimba luli mu lulimi lwesiwulira yet I can't stop listening to it!,Organic,
3669,6770,Suspected cattle rustler killed in Agago https://zionly.io/eqPcV8s:=:https://www.monitor.co.ug/News/National/Suspected-cattle-rustler-killed-Agago/688334-5596776-14sd4iez/index.html #MonitorUpdates,Editorial,
3670,6771,Are you still confused of with choosing a right guy for marriage? Let's go👇👇👇,Organic,
3671,6772,Too bad,Organic,
3672,6773,"Best opportunity for Ugandans #YoungLeaders #Teachers #Students #Singer # Dancer #Family. Pls COMMENT & SHARE (FREE 100% of Charge) Register to 2020 IYF World Youth Connect~ Right, now! 👉🏼https://bit.ly/2O4CPnA 🤩Various programs including lectures from special guest, academy, cultural performance, music concert are waiting for you 👍Joining the international program with many people in Africa, Europe, Asia and whole world.",Organic,
3673,6774,You can talk about no need of keeping Churches and schools if you have a Scientific understanding of COVID - 19. If not just keep quiet because you don’t know what you are talking about though you assume you know. Thank you.,Organic,
3674,6775,Innovations during the COVID - 19 times.,Organic,
3675,6776,"Uganda’s shareholding in ATI currently stands at $22.9 million, which is 7.4 per cent of ATI’s overall capital. Uganda has received more than Shs2 billion in dividend payments from ATI in the last two years https://zionly.io/8fkWqvj:=:https://www.monitor.co.ug/News/National/Kasaija-elected-new-chairman-African-Trade-Insurance-Agency/688334-5596758-ilouw0/index.html #MonitorUpdates",Editorial,
3676,6777,Great.,Organic,
3677,6778,"Will The President Open Arcades, Universities and Churches?? Find Out in Today's 8PM Address",Organic,
3678,6779,Lawyers decry long queues at Buganda Road Court https://zionly.io/SqeBO7z:=:https://www.monitor.co.ug/News/National/Lawyers-decry-long-queues-at-Buganda-Road-Court/688334-5596688-kbhksd/index.html #MonitorUpdates,Editorial,
3679,6780,NTV BIZ: Customs officials and cargo handlers plying their trade at the Busia border post will now use a freight cargo and COVID-19 test tracking application to help reduce delays by cargo truck drivers at the border. �#NTVNews,Editorial,
3680,6781,"Public Service, IGG stuck with Kagole investigation https://zionly.io/bRs1YzK:=:https://www.monitor.co.ug/News/National/Public-Service--IGG-stuck-with-Kagole-investigation/688334-5596674-lihpqjz/index.html #MonitorUpdates",Editorial,
3681,6782,"NTV BIZ: The Ugandan banking industry could yet see another Kenyan bank I&M join the market, the latest deal being the acquisition of a 90 per cent stake in Orient bank limited. #NTVNews",Editorial,
3682,6783,Prayer for Uganda's youths,Organic,
3683,6784,"Police short of fuel as power, water crisis hits barracks https://zionly.io/tHPmauR:=:https://www.monitor.co.ug/News/National/Police-short-fuel-power-water-crisis-hits-barracks/688334-5596652-y1uminz/index.html #MonitorUpdates",Editorial,
3684,6785,The Forum for Democratic Change has come out asking the Electoral Commission not to change the normal election process that allows candidates and political parties to freely canvas for support ahead of the 2021 elections.� #NTVNews,Editorial,
3685,6786,åå,Organic,
3686,6787,Nunda: My injuries at KCCA due to art-turf https://zionly.io/DtkFw5Z:=:https://www.monitor.co.ug/Sports/Soccer/Nunda--My-injuries-at-KCCA-due-to-art-turf/690266-5596632-6hgb69/index.html #MonitorUpdates,Editorial,
3687,6788,Mawejje: I regret loan deal to Iceland https://zionly.io/08IzBTf:=:https://www.monitor.co.ug/Sports/Soccer/Mawejje-I-regret-loan-deal-Iceland/690266-5596616-13rnri6z/index.html #MonitorUpdates,Editorial,
3688,6789,"Please beloved ones she needs your favor and support by just commenting, liking and share her video God bless you",Organic,
3689,6790,All Youth ought to engage in agriculture to ensure food security and a sustainable economy for Uganda...I Am An Agripreneur...,Organic,
3690,6791,All Youth ought to engage in agriculture to ensure food security and a sustainable economy for Uganda...I Am An Agripreneur...,Organic,
3691,6792,"The UPDF has started the re-training of LDUs in Kakiri. While launching the training, Maj. Gen. Sam Kavuma the deputy commander of the land forces emphasized the need to respect civilians and their rights. #NTVNews",Editorial,
3692,6793,Private school owners yesterday met the KCCA education committee to discuss challenges they have faced during the four-month closure of schools. #NTVNews,Editorial,
3693,6794,https://www.facebook.com/109657110760948/posts/159176052475720/?app=fbl,Organic,
3694,6795,Talent From Westnile 🎧🎧🎶🎤🎤🎺🥰🥰,Promotional,
3695,6796,The electoral commission is set to come up with a specific number of people candidates will be able to meet during the dominant media campaigns. #NTVNews,Editorial,
3696,6797,"SURGEON : Relax Daniel, it's just a small surgery. Don't panic!! PATIENT : But my name's not Daniel SURGEON : I know, am Daniel",Organic,
3697,6798,New July music mixtape 2020 https://youtu.be/8JIxplY0STE Fresh and clean of July #ShareThis,Organic,
3698,6799,JEEMA members say they are in talks with different political parties on how to achieve a common goal of taking over the leadership of the country. #NTVNews,Editorial,
3699,6800,"At least 11, 933,793 members of the ruling National Resistance Movement (NRM) will take part in the party primaries starting this Thursday https://zionly.io/6G4nFOe:=:https://www.monitor.co.ug/News/National/NRM-unveils-voters-register/688334-5596586-v6ioxf/index.html #MonitorUpdates",Editorial,
3700,6801,Bobi wine live on top tv,Organic,
3701,6802,"Parliament, MP’s widow clash over Shs120m debt https://zionly.io/XrQKoxS:=:https://www.monitor.co.ug/News/National/Parliament-MP-Nsubuga-Bukoto-South-widow-Shs120m-debt/688334-5596278-beaf9c/index.html #MonitorUpdates",Editorial,
3702,6803,Two of the police officers who were attacked during a Kadodi session have been discharged while two others are still admitted. #NTVNews,Editorial,
3703,6804,Vaccine studies offer new hope as WHO warns on Africa https://zionly.io/siTNPFs:=:https://www.monitor.co.ug/News/World/Vaccine-studies-offer-new-hope-as-WHO-warns-on-Africa/688340-5596546-kk76lh/index.html #MonitorUpdates,Editorial,
3704,6805,Kagame a grandfather as newlywed daughter gives birth... https://bit.ly/30tKQZf:=:https://www.mywedding.co.ug/real-stories/202007/kagame-a-grandfather-as-newlywed-daughter-gives-birth.html #mywedding,Organic,
3705,6806,PLEASE LIKE KYEEYO HUSTLERS PAGE✅ https://www.facebook.com/KyeeyoHustlersMedia/videos/180605193423109/,Promotional,
3706,6807,Menstrual Hygiene | Mwasuze Mutya,Organic,
3707,6808,South African ex-minister denies 'sexist' graft allegations https://bit.ly/2CvtmU8:=:https://www.monitor.co.ug/News/World/South-African-ex-minister-denies--sexist--graft-allegations/688340-5596562-wmtsok/index.html #MonitorUpdates,Editorial,
3708,6809,The National Chamber of Commerce and Industry and the Uganda Development Bank will work out modalities on how traders who have been affected by COVID-19 can access funds to help them finance their businesses. #NTVNews,Editorial,
3709,6810,POA,Organic,
3710,6811,Rip mother and son😢😢💔💔 We waited many years for this baby 💔💔 We prayed to God for the fruit of the womb Why did you just leave me alone in this sinful world To as many that will type Rest In Peace and share to many groups untimely death will never be your portion Watch video she uploaded below 👇🏼👇🏼👇🏼,Organic,
3711,6812,President Yoweri Museveni yesterday picked forms for nomination as the National Resistance Movement presidential flag bearer in the 2021 general elections. #NTVNews,Editorial,
3712,6813,Kanye West's presidential run: real or for show? https://zionly.io/TBuU6fa:=:https://www.monitor.co.ug/News/World/Kanye-West-s-presidential-run--real-or-for-show-/688340-5596534-rqop09z/index.html #MonitorUpdates,Editorial,
3713,6814,Is Museveni's women emancipation a forgotten hoax?,Organic,
3714,6815,The two sides of Amin!,Organic,
3715,6816,President Bobi Wine On top T.v,Organic,
3716,6817,President Bobi Wine On top T.v,Organic,
3717,6818,Kenya to convene crisis meeting as Covid-19 cases surge https://zionly.io/buHkoGl:=:https://www.monitor.co.ug/News/National/Kenya-convene-crisis-meeting-Covid-19-cases-surge/688334-5596526-xk3s1hz/index.html #MonitorUpdates,Editorial,
3718,6819,Its Joel Senyonyi Uganda peoples speaker in the House,Organic,
3719,6820,Government please help white,Organic,
3720,6821,"#COVID 19: Oxford University scientists closer to the discovery of a safe and effective #vaccine Early stage human trials of a COVID-19 vaccine have found it produces strong immune response and shows no early safety concerns, according to results published....read more... http://newz.ug/covid-19-oxford-university-scientists-closer-to-the-discovery-of-a-safe-and-effective-vaccine/",Organic,
3721,6822,Don't forget to like this page 👇👇👇👇👇👇👇,Promotional,
3722,6823,Kenyan Journalist Jeff Koinange tests positive for Covid-19 https://zionly.io/35iNNl1:=:https://www.monitor.co.ug/News/National/Kenyan-Journalist-Jeff-Koinange-tests-positive-Covid-19/688334-5596522-lve61wz/index.html #MonitorUpdates,Editorial,
3723,6824,"FROM THE CHAIRMAN’S DESK… Thank you each and everyone for supporting our promotion of TECN® TV on Facebook this Weekend. We were quite successful. Today, We Are One of GoDaddy's Top Performing Websites, Scoring at 100%. Our Weekend Success Saw A394% Increase In Facebook Visits Directly to Our Website and an Overall 18% Increase in TECN® TV Website Visits. America Needs A Real Conservative Television Network. Please Share Our Request to Like the TECN® TV Facebook Page and Website with Partial Groups of Which You Belong. The More Eyes on TECN® Means More Eyes on the Salvation of Our Nation and Urban America! Spread the Good News of TECN® TV. https://www.facebook.com/TECNTV",Organic,
3724,6825,"""Our enemies will speak a lot, but the reality remains that Tanzania is safe and that is why none of us here is putting on a mask. Does it mean we are not afraid of dying? No, it is because coronavirus has been eliminated,” Magufuli said https://zionly.io/8RgrViY:=:https://www.monitor.co.ug/News/National/Magufuli-declares-Tanzania-free-from-Covid-19/688334-5596516-mcw9m9/index.html #MonitorUpdates",Editorial,
3725,6826,"Ugandans didn’t intake well written message, president Museveni returns to TV, Radio on Tuesday",Organic,
3726,6827,"UNEB gives green light on Candidates’ registration, final examination",Organic,
3727,6829,"Saleh son, Oulanyah vie for NRM top jobs https://zionly.io/DIhp241:=:https://www.monitor.co.ug/News/National/Saleh-son-Oulanyah-NRM-top-jobs-CEC-electoral-commission/688334-5596254-h4pjqrz/index.html #MonitorUpdates",Editorial,
3728,6830,https://www.facebook.com/102616044852623/posts/119597849821109/?app=fbl,Organic,
3729,6831,OKUKWASISA AMATEEKA: Abaserikale ba KCCA babadde mu kafubo #NTVNews,Editorial,
3730,6832,"As previewed by White House chief of staff Mark Meadows over the weekend and President Donald Trump on Monday, the administration intends to send federal law enforcement into Democratic-run cities—whether those cities want federal police help or not. Multiple sources expected Chicago, a flashpoint of white anxiety, to be a focus, as the Chicago Tribune first reported. Trump Administration Plots Crackdown by Feds in Cities Nationwide",Organic,
3731,6833,Is rigging happening in Corona Also ?! 🤔😆😂😄😃😁,Organic,
3732,6834,LDU personnel start mandatory refresher course,Organic,
3733,6835,EMBEERA ETUYINZE: Abasomesa baddukidde eri KCCA #NTVNews,Editorial,
3734,6836,EKIBIINA KIKYALI KINYWEVU: FDC eyogedde ku babaka abagivaamu #NTVNews,Editorial,
3735,6837,MUSEVENI AGGYEYO EMPAPULA: John Ssimbwa amwesimbyemu ku kya ssentebe #NTVNews,Editorial,
3736,6838,#LikePage,Organic,
3737,6839,#LikePage,Organic,
3738,6840,#LikePage,Organic,
3739,6841,"Unbelievable, This is the reason why there s still a lot of problems in our country",Organic,
3740,6842,I got these for my daughter in law after she had my granddaughter. I noticed when she was at the hospital after giving birth that she was spilling out of her bra! She absolutely loves these and says their all she wears!,Organic,
3741,6843,"I loved this bralette. It is so cute. I have shaggy boobs and I am a C-D cup, but I still loved the way it looks. Even though it does not offer a lot pf support, I am satisfied with the way it looks.",Organic,
3742,6844,Was the president right to kneel?,Organic,
3743,6845,"This is so sad! You can't watch this video without your tears droping. Its so heartbreaking. Everyone he used to help has abandoned him, government is not even giving him a single attention. Please lets make this go viral, let it touch you.",Organic,
3744,6846,"This is so sad! You can't watch this video without your tears droping. Its so heartbreaking. Everyone he used to help has abandoned him, government is not even giving him a single attention. Please lets make this go viral, let it touch you.",Organic,
3745,6847,"I AM SORRY! Welcome to the Generation of proud people. A Generation that can afford to loose a 1-3 years relationship just because of, I AM SORRY ! A Generation where a woman prefers to pack her belongings from her husband's house back to her parents house rather than say, I AM SORRY! A Generation where a man prefers to loose his marriage and keep his ego. Welcome to the Generation where everyone is right. A generation that never accepts to be wrong, a generation that knows it all. A Generation that so much prides itself yet is full of ignorance of diplomatic ways to tolerating one another. A Generation that prefers to argue for years rather than spilling out the word, I AM SORRY !!! Welcome to the Generation of faults shifting. A Generation that claims right at all times and seek to judge others. A Generation that only sees the bad in others and nothing bad about themselves. A Generation that prefers to argue endlessly instead of saying, I AM SORRY! Welcome to the Generation that celebrate selfishness. A Generation that wants people to always apologize to them. A Generation of self respect, they prefer to move on rather than sort out things with their partners and friends! Generation that will rather part ways with the friends and divine helpers than say AM SORRY LETS FORGET MY WRONG DOING . A Generation so full of themselves. A Generation that feels too big to say, I AM SORRY!! Listen to the news and see how many people are stabbing their partners to death, marriage has crashed and once happy homes now become slaughter grounds all because we feel it is not worth saying, I AM SORRY !!! Can you do me a favour by pronouncing, ""I AM SORRY"" How did you feel when you pronounced it? Did your name change? Did your skin colour or height change? Did you lose your wig or make up it? Did your Bank credit deplete when you said it? Did your blood reduce when you said it? Or did you contact covid19 when you said it! Hmm, so why do you prefer to loose that beautiful lady/handsome guy because of pride? Why do you prefer to lose that wonderful relationship, friendship and spiritual helper that God has given you . Remember, pride goes before a fall. Some of us have lost our real spouses because it is hard for us to say, I AM SORRY... Do you know ""A SORRY CAN CHANGE YOUR LIFE FOREVER"" Just say it countless time ok And trust me nothing bad will happen when you say it rather there will be RECONCILIATION. There will be peace and happiness again. Friendship will be restored and amazing things will start happening again. I AM SORRY IF THIS TEXT OFFENDS YOU. #peaceandlove",Organic,
3746,6848,"This scientific political season,find all your political news from northern Uganda on Northern Era News (NEN). Find out what Kampala does not tell you about our politics. Sign Up for regular authentic political news from the source. A new vision for a new era",Organic,
3747,6849,"FEATURE TECN® TV PRESENTATION Sunday, July 19, 2020, at 9:00 AM ET Pastor or Captor: Choosing Faith Over Cults and Human Philosophies ""And Jesus answered and said unto them, Take heed that no man deceive you."" Matthew 24:4 BEGOTTEN TV on YouTube:",Organic,
3748,6850,I had given this bra a bad review because they did not fit my girls at all. The company contacted me and sent me free bras a size up! They fit perfect! I am a 38DD and my boobs sag horribly after having my son and breastfeeding but the XXXXL fits great!! I was really impressed with the company for reaching out to me and sending me a size that will fit. Defiantly recommend!,Organic,
3749,6851,Uganda 🇺🇬 yazaagwaaki,Organic,
3750,6852,The National Chamber of Commerce and Industry and the Uganda Development Bank will work out modalities on how traders who have been affected by COVID-19 can access finances to help them finance their businesses #NTVNews,Editorial,
3751,6853,JEEMA members say they are in talks with different political parties towards achieving a common goal of taking leadership in the country. #NTVNews,Editorial,
3752,6854,"Child of Christ, A You In Pain?",Organic,
3753,6855,Say #NoToMuhooziPeojecr,Organic,
3754,6856,Which one would you marry...??😉😋😋 https://bit.ly/2DIpn6Y,Organic,
3755,6858,The Forum for Democratic Change has today come out asking the Electoral Commission not to change the normal election process that allows candidates and political parties to freely canvas for support ahead of the 2021 elections #NTVNews,Editorial,
3756,6859,Best practices for online learning during lockdown https://bit.ly/2CUoFU0:=:https://www.monitor.co.ug/News/Education/Best-practices-online-learning-lockdown-Covid19-schools/688336-5596206-ahi7w2/index.html #MonitorUpdates,Editorial,
3757,6860,"Now Mulengera comrades, how could I have spent sleepless night over something I have first seen here?",Organic,
3758,6861,Private school owners have today met the KCCA educational committee to discuss challenges they have faced during the four-month closure of schools. #NTVNews,Editorial,
3759,6862,Let us pray.,Organic,
3760,6863,The UPDF has started the re-training LDUs in Kakiri. #NTVNews,Editorial,
3761,6864,"Saleh son, Oulanyah vie for NRM top jobs https://bit.ly/2ZKbdec:=:https://www.monitor.co.ug/News/National/Saleh-son-Oulanyah-NRM-top-jobs-CEC-electoral-commission/688334-5596254-h4pjqrz/index.html #MonitorUpdates",Editorial,
3762,6865,"#Sudan: former president #OmarBashir to be tried over 1989 coup that brought him into power The trail of Sudan's former autocratic president Omar al-Bashir, starts Tuesday. Bashir, 76, who is already behind bars for corruption, could face the death penalty if convicted over his 1989 coup against the democratically elected government of....read more.. http://newz.ug/sudan-former-president-omar-bashir-to-be-tried-over-1989-coup-that-brought-him-into-power/",Organic,
3763,6866,"Last week ended with the so-called Rebel MPs returning to the fold, but let's look at what some of these MPs have said in the past in their war of words with President Yoweri Museveni #NTVNews",Editorial,
3764,6867,"LDUs start refresher course in human rights, law enforcement",Organic,
3765,6868,"‘You have done great work in #Kampala’ - Maj Kavuma praises #LDU’s The Deputy Commander Land Forces, Maj Gen Sam Kavuma, on monday hailed the LDUs for reversing the undesirable security situation that had prevailed in KMP such as robberies, kidnaps and economic sabotage on ...... read more.. http://newz.ug/you-have-done-great-work-in-kampala-maj-kavuma-praises-ldus/",Organic,
3766,6869,Tax evasion cited in delayed city arcades reopening https://bit.ly/3jplC6I:=:https://www.monitor.co.ug/News/National/Tax-evasion-city-arcades-reopening-Cabinet-Kacita/688334-5596266-147md3a/index.html #MonitorUpdates,Editorial,
3767,6870,Kyambadde apologises for failed arcades reopening https://bit.ly/3hmabLx:=:https://www.monitor.co.ug/News/National/Kyambadde-apologises-arcades-reopening-Museveni-/688334-5596262-j7w8i1z/index.html #MonitorUpdates,Editorial,
3768,6871,"Parliament, MP’s widow clash over Shs120m debt https://bit.ly/2WD8WQe:=:https://www.monitor.co.ug/News/National/Parliament-MP-Nsubuga-Bukoto-South-widow-Shs120m-debt/688334-5596278-beaf9c/index.html #MonitorUpdates",Editorial,
3769,6872,Why universities must go digital https://bit.ly/2WFsOBY:=:https://www.monitor.co.ug/News/Education/-universities-digital-laptop-mobile-telephone-wireless/688336-5596192-13lp10hz/index.html #MonitorUpdates,Editorial,
3770,6873,OKUGGULAWO AKEEDI: Abasuubuzi bali mu keetereekerero #NTVNews,Editorial,
3771,6874,Is Pork red or white meat? https://bit.ly/3hfh7Kj:=:https://www.monitor.co.ug/Magazines/HealthLiving/-Pork-red-white-meat-chicken-dinner-goat-animals-fish-/689846-5596172-486anvz/index.html #MonitorUpdates,Organic,
3772,6875,OKUKWASISA AMATEEKA: Abaserikale ba KCCA babadde mu kafubo #NTVNews,Editorial,
3773,6876,Excluding major food groups may affect your health https://bit.ly/2BfWXk1:=:https://www.monitor.co.ug/Magazines/HealthLiving/Excluding-major-food-groups-health-vegetarians-vitamin-B/689846-5596164-t5hr2dz/index.html #MonitorUpdates,Editorial,
3774,6877,😂😂😂😂😂😂😂,Organic,
3775,6878,OKWETEGEKERA OKULONDA: Ab’akakiiko bateesa ku bya nkung’aana #NTVNews,Editorial,
3776,6879,EBIRAGIRO KU COVID-19: Balumirizza poliisi okuttira aba NRM eriiso #NTVNews,Editorial,
3777,6880,EMBEERA ETUYINZE: Abasomesa baddukidde eri KCCA #NTVNews,Editorial,
3778,6881,AKALULU KA 2021: Jeema ya kukolagana n’aba People Power #NTVNews,Editorial,
3779,6882,Poliisi ewaliriziddwa okukuba amasasi mu bbanga okugumbulula abagoba ba taxi n’abatembeeyi abakolera ku luguudo lwa Nothern-bypass e Namungoona okumpi n’e Kampala wakati. #NTVNews,Editorial,
3780,6883,https://youtu.be/oE5YxLIAksM,Organic,
3781,6884,EMISANGO GY’OKULONDA: Nusura Tiperu wa kuliyirira Kassiano Wadri #NTVNews,Editorial,
3782,6885,MUSEVENI AGGYEYO EMPAPULA: John Ssimbwa amwesimbyemu ku kya ssentebe #NTVNews,Editorial,
3783,6886,A simplified way of boosting innovation and creativity #MonitorUpdates,Editorial,
3784,6887,EKIBIINA KIKYALI KINYWEVU: FDC eyogedde ku babaka abagivaamu #NTVNews,Editorial,
3785,6888,"Private, government schools join forces to seek reopening https://bit.ly/3jlTr8K:=:https://www.monitor.co.ug/News/National/Private-government-schools-forces-reopening-candidate/688334-5596258-106sx74z/index.html #MonitorUpdates",Editorial,
3786,6926,New Survey: 52% of Ugandans want 2021 general election postponed,Organic,
3787,6889,Court allows Asian family to sue custodian board https://bit.ly/2E2nItd:=:https://www.monitor.co.ug/News/National/Court-Asian-family-sue-custodian-board-Ssekaana/688334-5596272-dywuudz/index.html #MonitorUpdates,Editorial,
3788,6890,"Did Jesus allow division of his Church? Where is the evidence? In the 16th century, the world witnessed major splits in the Christian Church led by Martin Luther (1483-1546) and John Calvin (1509-1564) Details 👉https://bit.ly/32CzYeg:=:https://www.newvision.co.ug/news/1522960/jesus-allow-division-church-evidence #VisionUpdates",Editorial,
3789,6891,Exercises to try out as a couple https://bit.ly/2WCsjc4:=:https://www.monitor.co.ug/Magazines/HealthLiving/Exercises-couple-fitness-workout-wide-grip/689846-5596176-jb8oflz/index.html #MonitorUpdates,Editorial,
3790,6892,Can a family planning coil cause cancer? https://bit.ly/3hhWuNp:=:https://www.monitor.co.ug/Magazines/HealthLiving/-family-planning-coil-cause-cancer-DNA-cells-PAP-smears/689846-5596168-sw5npy/index.html #MonitorUpdates,Editorial,
3791,6893,New Vlog OUT NOW + GIVEAWAY!! watch & subscribe in order to WIN!!,Organic,
3792,6894,Parties boost women’s political engagement #MonitorUpdates,Editorial,
3793,6895,https://www.facebook.com/KingOfsKitsQmok/videos/729941730912956/?app=fbl,Organic,
3794,6896,...,Organic,
3795,6897,https://www.facebook.com/KingOfsKitsQmok/videos/729941730912956/?app=fbl,Organic,
3796,6898,Exclusive interview with Nigerian Singer Tiwa Savage | www.ntv.co.ug:=:https://www.ntv.co.ug/,Editorial,
3797,6899,Buvuma gets new ferry #MonitorUpdates,Editorial,
3798,6900,Tolerance and unity key for Opposition #MonitorUpdates,Editorial,
3799,6901,TAKE NOTE (ICYMI): How safe is the food we eat in COVID-19 times? #MorningAtNTV #NTVNews 👇👇,Editorial,
3800,6902,The community is now tired the answer is now here hahahaha,Organic,
3801,6903,GIANT TEDDY BEAR SCARE PRANK ON WIFE,Organic,
3802,6904,Lockdown drives Kamuli farmers back to cotton #MonitorUpdates,Editorial,
3803,6905,"Ole Gunnar Solskjaer says he will stick with error-prone Manchester United goalkeeper David de Gea but with a Champions League place at stake, many are urging him to drop the Spaniard. #NTVNews Details 👇👇",Editorial,
3804,6906,https://youtu.be/RKi-pcPPnKM,Organic,
3805,6907,OMG! Is Uganda safe.,Organic,
3806,6908,"Do u Know Ugandans problem, Is m7 he kills people,bring the phone and I saw u on Google.",Organic,
3807,6909,"The court of appeal has kicked off a 2-week hearing process that will see Justices Kenneth Kakuru, Hellen Obura, Stephen Musota and Christopher Madrama handle constitutional petitions. #NTVNews",Editorial,
3808,6910,Govt launches agriculture mechanisation in Dokolo #MonitorUpdates,Editorial,
3809,6911,KICK STARTER (ICYMI): Capt Babu defends Aceng on 'flouting' her Ministry's guidelines. #MorningAtNTV #NTVNews Click 👇👇,Editorial,
3810,6912,"The Drama with the #radiocallers Never Stops, Check this out. Click on link to watch full video https://youtu.be/oq29Xh3sWss #mamajoan #ssebakigyeemmanuel",Organic,
3811,6913,Uganda where are you?,Organic,
3812,6914,Police in Koboko has arrested three prison warders attached to Lobule prison over the disappearance of three guns with 90 rounds of ammunition belonging to the government. #NTVNews,Editorial,
3813,6915,Now see this.,Organic,
3814,6916,Let's embrace afforestation and reforestation.,Organic,
